offer accepted,reward,mailertype,incomelevel,creditratingvalue,Credit Cards Held,Household Size,Average Balance
0,0,1,0,2,1,5,1369.25
0,3,0,1,0,2,3,1346
0,1,0,0,2,1,4,1014
0,1,0,0,1,3,5,1115.75
0,3,1,0,0,3,5,1066.75
0,3,0,1,1,1,2,906.25
0,3,0,1,2,2,4,248
0,1,1,0,2,4,5,190.75
0,0,1,0,2,2,2,1095.25
0,1,1,1,1,2,3,217.75
0,0,1,1,2,1,3,1132.5
0,0,0,3,0,3,2,178.5
0,1,0,1,0,2,3,612.5
0,3,0,1,2,3,5,325
0,0,0,0,1,1,3,252.75
0,0,1,0,0,1,1,652.5
0,3,0,0,1,2,4,863
0,1,0,1,0,4,3,288
1,3,0,3,2,2,5,762.5
0,1,1,3,0,4,6,251.5
0,0,0,1,1,2,4,1262.75
0,0,1,3,1,3,3,1282
0,1,1,1,2,1,3,888.5
0,1,1,1,0,2,5,786
0,1,1,3,2,1,5,997.75
0,0,0,1,1,2,3,711
0,1,1,1,2,1,2,155.25
0,0,1,1,0,3,4,342.25
0,1,0,3,0,2,5,1112.5
0,0,1,0,1,1,5,1818
1,3,1,0,1,2,6,212.75
1,0,0,1,0,3,3,1101.75
0,0,1,0,0,3,5,913.75
0,3,0,0,2,2,3,779
0,1,0,3,2,2,4,1043
0,0,0,1,1,4,4,1328.75
0,0,1,0,1,3,4,247.5
0,3,0,1,0,2,2,1162.75
0,0,0,1,0,1,4,562.75
0,3,0,0,1,2,5,714.5
0,3,0,0,2,2,4,232.5
0,1,0,1,0,2,3,1048.25
0,1,1,1,2,2,3,910
0,1,0,3,0,2,3,1141.75
0,0,1,0,2,3,2,950.75
0,0,0,1,0,2,4,996
0,0,0,1,1,1,5,711.75
0,3,1,3,0,1,4,337.25
0,1,1,1,1,4,4,643
0,3,0,3,0,2,2,1095.25
1,0,0,1,0,3,2,1302.5
0,0,1,3,2,1,3,1072.75
0,1,1,1,2,1,1,263.75
0,1,0,3,2,3,4,712.25
0,3,1,3,2,3,4,972.25
0,1,1,0,0,3,5,1129.25
0,1,1,1,2,2,2,1116.25
0,0,1,0,2,2,4,601
0,3,0,1,2,2,3,172.25
0,3,1,0,1,3,4,1338.25
0,0,1,1,0,2,4,910.75
0,3,0,3,1,2,2,755.25
0,1,1,3,1,1,2,937.5
0,1,1,3,0,2,4,934.25
0,0,0,1,1,1,2,1008.25
0,3,0,3,1,1,5,1201.75
0,0,0,1,2,2,5,990
0,1,0,0,1,3,4,1160.75
0,0,1,0,2,2,3,918.75
0,0,1,0,0,2,4,949
0,0,1,1,1,2,3,180
0,0,1,1,2,1,2,845.75
1,3,1,0,0,2,5,1005.25
0,1,0,1,1,2,3,1171.25
0,3,0,0,1,2,2,1541
0,3,1,1,0,1,4,208.5
0,0,0,1,0,1,4,1003.25
0,3,1,3,0,2,2,1231.5
0,1,1,1,1,2,4,994.5
0,3,0,0,0,3,4,278.75
0,1,1,0,1,2,4,1097.25
0,0,0,1,1,3,5,751
0,3,1,0,2,3,1,1029.25
1,0,1,3,2,3,5,1056.75
0,0,0,1,1,2,2,1239.25
0,3,1,1,2,3,2,155.75
0,1,1,1,0,2,3,977
0,0,1,0,2,3,1,683
0,0,1,0,1,2,5,616.5
0,1,1,0,2,1,5,1033.5
1,3,1,0,0,1,2,124.25
0,3,1,0,1,1,5,259.5
0,0,1,1,1,2,3,1410
0,3,1,0,1,2,3,1149.75
0,1,0,3,1,1,2,74.5
0,0,1,1,2,2,3,1134.25
0,0,1,0,1,1,1,1062.75
0,3,0,0,2,2,2,1046.25
1,0,0,0,1,2,2,1091.5
0,0,0,1,1,3,2,1001.75
0,3,0,1,2,2,4,1197
0,0,0,1,2,2,4,1321.25
0,0,1,1,2,1,4,1047.5
0,1,1,0,1,3,3,222.5
0,1,0,3,0,1,4,961.5
0,0,1,0,0,2,5,1004.5
0,1,0,1,0,2,4,1182.75
0,3,0,1,0,2,2,1345.5
1,3,0,1,2,2,2,1118.5
0,0,1,1,0,2,2,1434
0,3,0,1,1,1,5,1542.25
0,0,0,1,0,1,4,962.5
0,0,1,1,2,2,6,1054.5
0,3,1,1,1,1,3,875.5
0,0,0,1,2,1,3,627
0,0,0,1,2,2,2,259.25
0,3,0,1,0,2,4,933.25
0,3,1,1,1,3,2,1043.5
0,1,0,3,0,1,2,1046.5
0,0,0,1,2,2,2,789.25
0,1,0,1,0,2,6,591.75
0,1,0,1,1,3,5,236.25
0,3,1,3,1,2,2,205.75
0,0,0,1,0,2,3,741.75
0,3,0,0,0,1,3,1095.25
0,1,0,3,0,2,4,1156.75
0,1,1,1,1,1,3,1142.5
0,1,0,3,0,3,6,1275.75
0,0,1,1,0,2,3,198.25
0,1,1,1,2,2,2,946.75
0,3,0,1,1,2,4,205.5
0,3,0,3,0,2,4,0
1,3,1,0,0,3,4,1165.25
1,3,0,0,2,3,3,1016.5
1,0,1,1,1,3,4,978.25
0,0,1,1,0,4,4,1098.5
0,1,1,3,0,2,4,1341.75
0,1,0,1,0,2,2,1204.25
0,0,1,1,2,3,2,864
0,1,1,1,1,2,2,996.75
1,3,1,0,0,2,5,1178
0,0,1,1,1,2,4,989
0,1,1,1,2,2,4,988
0,3,1,3,0,2,4,1137.5
0,0,1,1,0,1,4,1301.25
0,3,1,1,2,3,3,1345.5
0,1,0,3,0,1,5,983
0,3,1,3,1,4,5,1246.5
0,3,0,3,0,2,4,977.75
0,3,0,1,0,2,2,1085
0,1,0,3,1,2,4,1420.75
0,1,0,3,1,2,3,1017.75
0,3,0,0,1,3,4,1106.25
0,0,0,3,1,1,3,1020.5
0,1,1,1,0,2,4,979
1,0,1,0,1,1,1,284.5
0,3,1,1,1,2,4,186.25
0,0,1,3,0,2,3,932.75
0,0,1,3,2,3,3,764.25
0,3,1,1,2,1,4,662.5
0,3,1,1,2,4,4,1026.75
0,1,1,1,2,1,2,289.75
0,0,1,0,1,2,3,1235.75
0,1,1,1,0,1,3,754.5
0,0,0,1,1,1,4,965.25
0,3,1,3,0,2,4,1248.25
0,0,1,1,2,1,4,1035.75
0,1,0,1,1,1,4,1328
0,0,0,0,2,2,4,903
0,1,1,1,1,2,4,1037.75
0,0,1,3,2,2,4,980.5
0,3,1,1,2,1,5,939.75
0,0,1,3,0,2,3,1086.5
0,1,0,3,1,2,3,1178.25
1,3,1,1,0,1,3,743
0,1,1,1,1,1,3,804.75
0,3,0,0,1,3,4,137.5
0,0,0,1,2,3,3,973.5
0,3,1,1,1,2,3,1116
0,3,1,0,0,2,5,1039.75
1,3,0,1,0,2,3,1102.25
0,0,0,0,0,4,5,818
0,0,1,1,2,2,3,1236
0,3,1,1,1,2,3,1124
0,0,1,3,0,2,4,1165.75
0,0,0,3,0,3,4,991.25
0,1,0,0,1,2,1,721.75
1,0,1,0,0,2,4,1070.25
0,3,1,3,2,1,4,291.75
0,1,1,3,2,2,4,154.5
0,1,1,0,2,1,2,1222.75
0,3,0,3,1,3,3,963.75
0,0,0,3,0,2,3,752.5
0,3,1,1,1,1,3,989.25
0,3,0,1,0,1,4,1033
0,0,0,0,0,1,3,1009.75
0,1,1,3,0,2,4,1162
0,1,0,3,1,3,4,1014.25
0,0,0,3,0,2,2,1095.75
0,1,1,1,1,4,2,1005.25
0,0,1,0,0,2,3,1376
0,1,1,1,2,2,1,1376.75
0,3,1,3,1,3,2,859.75
0,1,1,1,0,1,5,977.75
0,1,0,1,0,1,3,1019.75
0,3,1,0,0,2,3,937.5
0,0,1,1,1,1,6,1411
0,0,0,0,2,3,4,1010.25
0,0,1,3,0,2,4,992.75
0,1,0,0,2,1,3,1691.5
0,1,1,3,2,1,3,650.5
0,3,0,3,2,2,4,1069
0,3,0,0,2,2,4,309.5
0,1,1,1,2,2,4,643.5
0,0,1,1,1,2,2,1118
0,0,0,1,1,1,4,1124.25
0,3,1,0,0,2,4,970
0,0,1,0,2,3,2,1259.25
0,1,1,0,2,2,3,253.75
0,3,0,0,1,1,4,823.25
0,3,0,1,0,2,5,952.75
0,1,1,0,2,2,4,220
0,3,0,3,1,1,3,1079.75
0,3,1,0,2,2,4,984.75
0,3,0,1,1,2,3,340.25
0,1,1,3,2,2,4,1333.25
0,0,1,1,2,1,5,845
0,1,1,1,2,3,3,952.75
0,0,0,1,0,1,1,1700.25
0,1,0,0,0,2,2,1042.75
1,3,0,0,0,1,5,1142.75
0,1,1,1,0,2,3,1074.25
0,0,0,1,2,2,3,1009.25
0,1,1,3,2,2,3,1004.75
0,1,1,0,2,2,4,846
0,0,0,1,2,1,2,238
0,0,1,3,2,1,3,635.75
0,0,0,1,0,2,5,990.5
0,0,0,0,2,2,4,803
0,0,1,0,0,2,2,1313.5
0,3,0,1,0,3,2,1133
0,1,1,1,2,1,4,1206.25
0,1,0,0,1,1,4,922
0,3,0,0,1,2,2,1052.25
0,1,0,0,0,3,3,885.25
0,1,0,3,0,3,3,1429
0,3,0,1,1,1,2,1065.25
0,0,1,0,2,4,3,1040.25
0,0,1,1,1,1,3,1128
0,1,0,0,1,1,3,792.75
0,1,1,0,1,2,2,1206.25
0,0,0,3,2,2,3,756.75
0,0,1,1,1,1,5,147
0,0,0,3,0,2,1,941.5
0,3,0,0,0,2,3,307.5
0,0,0,1,2,2,5,1020.75
0,3,1,0,1,1,3,1073.75
0,0,1,1,2,1,5,1152
0,0,0,1,1,3,2,1298.5
0,1,1,3,2,3,4,920
0,3,1,3,1,1,2,994
1,3,0,1,1,1,5,359.75
0,0,1,3,2,2,3,219.5
0,3,0,0,0,3,4,1233.25
0,0,1,1,2,2,3,1180.5
0,0,0,0,1,3,3,972.75
0,1,1,0,1,2,4,194
0,1,1,1,2,2,4,1175.75
0,3,0,1,1,2,1,897.5
0,1,1,1,2,2,4,1023.5
0,0,1,3,0,1,6,791.75
0,0,1,1,1,4,2,1119.25
0,3,0,1,0,3,5,152.5
0,3,1,1,2,1,2,203.25
0,0,1,0,0,2,3,1100.5
0,1,1,3,1,1,5,223.75
0,3,1,0,1,2,4,388.75
0,0,1,3,1,2,3,941
0,3,1,1,2,1,5,1091.5
0,1,0,0,1,2,4,811.75
0,1,1,0,1,1,4,791.25
0,0,0,3,1,2,2,1251.5
0,0,1,1,1,1,2,926.75
0,0,1,1,0,1,4,952.75
1,3,1,0,0,4,3,754.25
0,3,0,3,0,2,4,247.5
0,3,1,3,1,2,3,896.25
0,3,0,3,1,3,5,828
0,0,1,0,2,1,5,149
0,3,1,1,1,3,4,1054.5
0,3,1,1,1,1,4,1111.25
1,3,0,1,0,2,3,1433
0,1,0,1,2,2,3,1298.5
0,1,0,1,0,3,4,983
0,3,0,0,1,1,2,974.25
0,0,1,1,2,2,2,1100.5
0,1,1,1,0,2,3,1099.5
0,3,1,3,1,3,2,1070.25
0,1,1,0,2,2,5,788
0,1,0,3,0,1,4,1467.75
0,0,1,3,0,2,4,982.75
0,3,1,1,2,2,3,930.75
0,3,0,1,1,2,5,213.75
0,0,1,1,1,1,3,803
0,0,1,0,1,3,5,909.25
0,0,1,1,0,3,4,372
0,0,0,0,1,1,3,1045.75
0,1,1,0,1,2,1,958.25
0,0,1,1,0,2,5,145
0,0,1,1,0,3,5,1066
0,3,1,1,0,3,2,1180
0,1,1,1,1,2,2,1692
0,0,1,1,1,2,3,1033.5
0,0,0,1,0,2,4,786.75
0,0,1,1,2,1,4,897
0,1,0,1,0,2,5,1017.5
0,3,1,1,2,2,2,758
0,0,0,1,0,2,3,843.25
0,3,1,3,0,2,1,996.25
0,0,1,0,2,3,4,778.25
0,1,1,0,0,1,3,364.25
0,3,1,0,1,1,3,1279
0,0,0,3,1,1,5,1266.25
0,3,0,0,1,3,3,1029
1,0,0,1,0,1,3,976.75
0,3,1,3,2,1,3,324.75
0,3,1,1,0,2,4,1445.25
0,3,0,0,2,2,4,391.75
0,1,0,3,0,2,3,622
0,3,1,1,0,2,4,1046.75
0,3,1,0,1,2,6,1347
0,3,0,3,0,1,3,713
0,1,1,3,2,3,4,985
0,1,0,1,1,2,6,1148.25
0,1,0,1,2,2,2,1667.25
0,1,1,3,2,2,3,314.5
0,0,0,0,1,3,3,248.5
0,3,0,0,2,2,4,853.75
0,0,0,3,2,1,4,896.5
0,1,1,1,2,1,4,636.5
0,1,0,0,0,2,2,1180
0,3,1,1,0,1,1,1640.75
0,3,0,1,0,1,4,253.75
0,0,0,1,0,1,4,636.25
0,3,0,0,1,1,4,1076.5
0,1,1,1,0,2,3,75.25
0,0,1,3,0,2,3,1087.75
0,3,0,1,2,1,2,1079.5
0,3,0,0,2,2,5,1276
0,0,1,1,0,2,2,1091.5
0,3,0,3,0,1,3,1712.25
0,1,0,3,2,1,4,1156.5
0,0,0,3,1,3,4,1140.75
0,1,1,0,0,2,3,711.25
0,1,0,1,2,2,5,388.25
0,3,1,1,2,2,4,1024
0,1,0,3,0,2,5,930.5
0,0,0,1,0,2,2,972.75
0,0,0,1,1,3,3,1048.25
0,1,0,3,0,1,2,1207.25
0,0,1,3,1,2,4,1026
0,0,1,1,1,2,5,187
0,3,0,3,2,2,3,1155
0,0,0,1,0,3,2,950.5
0,1,0,3,1,1,3,972.75
1,0,1,3,0,2,5,124.5
0,0,0,0,0,3,2,318.75
0,0,0,0,0,1,3,1118.5
0,0,0,3,0,2,4,1104.25
0,3,0,1,0,1,6,1101
0,3,0,3,1,3,4,671.5
0,1,1,0,2,3,3,776.75
0,1,0,3,0,2,4,890.25
0,1,1,3,1,1,5,286.5
0,0,0,1,2,1,5,1257.25
0,0,0,0,2,1,5,985.5
0,0,1,1,2,1,2,843
0,1,1,1,2,2,1,252
0,1,1,3,2,2,2,1122.25
0,3,1,3,0,3,3,1305.5
0,1,1,1,2,2,4,127.75
0,1,0,1,0,1,4,840.25
0,1,0,3,1,2,4,1208.5
0,1,1,3,0,3,4,956.75
0,1,0,3,2,1,3,953.25
0,0,1,1,2,2,3,1294.25
0,1,1,3,1,2,3,1330.75
0,3,1,3,0,1,5,1209
0,0,1,3,1,2,4,1168
0,1,1,1,1,3,4,1037.75
0,1,1,1,2,2,1,846.5
0,3,1,1,2,2,3,1208.25
0,0,0,1,1,2,2,1064.5
0,1,1,3,1,2,4,1201.5
0,1,0,3,1,1,3,847.25
0,3,1,0,1,1,1,1072.5
0,1,0,3,2,2,4,979
0,0,1,1,2,2,4,1030.75
0,0,0,1,1,2,4,611.5
0,3,0,0,0,3,3,1044.25
0,0,1,3,2,1,4,934.5
0,1,1,1,0,2,4,1044.75
0,0,1,3,0,1,3,1150.5
0,0,0,1,0,2,3,987.75
0,1,1,1,0,1,3,1150.75
0,0,0,1,0,2,5,1091
0,0,0,1,2,3,4,733.75
0,0,1,1,2,1,4,389
0,1,0,0,0,1,4,1259.5
0,1,1,1,2,1,1,1231.25
0,0,0,1,1,2,4,1257
0,0,1,1,0,2,2,1069.5
0,3,1,1,1,1,4,932
0,1,0,0,0,3,3,1115.25
0,0,1,3,2,3,4,1029.25
0,0,1,1,2,3,6,850.75
0,0,1,1,0,1,2,1084.5
0,0,1,0,1,2,3,1060.75
0,0,0,1,1,2,4,1179
0,1,0,1,2,3,5,1006
0,0,1,1,1,2,2,158.25
0,1,1,1,1,2,4,785.5
0,3,0,3,2,3,3,1245.75
0,0,0,1,2,1,5,961
0,1,1,1,1,2,2,1193.5
0,3,1,3,1,3,3,784.75
0,3,1,3,0,2,5,1554.75
1,3,0,1,1,1,3,374
1,0,0,3,0,1,1,852.75
0,3,1,0,0,3,5,1287
0,0,0,1,0,1,5,1003.25
0,1,0,3,2,4,4,1043.25
0,0,1,3,0,1,4,1160.75
0,0,0,3,2,1,3,786.5
0,1,1,1,2,1,4,1236
0,1,0,3,1,2,6,1255.75
0,0,1,1,2,2,4,1271.75
0,0,1,3,0,4,4,305.25
1,1,1,1,0,2,4,983.25
0,0,0,1,0,1,3,995.25
0,1,0,1,0,1,3,1781
0,1,1,1,0,1,1,1152.5
0,0,0,3,2,2,3,1464.5
0,3,0,0,0,1,2,373.25
0,3,0,0,2,3,3,861.25
0,1,0,1,1,3,4,1084.25
0,3,0,1,0,3,5,1380
0,1,1,0,1,1,5,1145.75
0,1,0,1,1,2,2,693
0,3,1,1,1,3,2,1068.75
0,0,1,3,1,2,4,947.75
0,0,1,1,1,3,4,1249.25
0,3,1,1,2,3,6,1020.75
0,0,0,0,1,2,5,633
0,1,1,1,0,2,3,1173.25
0,0,0,0,2,3,5,756.25
0,3,0,1,2,2,3,1050.5
0,0,1,3,1,2,5,1083
0,1,1,3,0,2,5,274.5
0,0,1,3,2,2,3,911.25
0,0,0,3,2,1,3,1245.25
0,3,1,1,1,1,4,1141
0,0,1,1,0,1,3,1049.75
0,3,0,3,1,1,6,728.75
0,0,1,1,2,1,3,1041.5
0,0,1,0,1,2,3,301.25
0,0,1,1,0,2,6,1153.5
0,0,1,0,1,2,5,776.75
0,0,1,1,2,1,3,1129.75
0,3,1,1,2,1,5,1010.5
0,1,0,1,2,1,6,1310.75
0,0,1,0,1,2,2,1286.75
1,3,0,3,0,2,3,1379.5
0,1,0,1,0,3,3,837
0,1,0,1,2,2,3,1117.75
0,1,1,0,2,2,5,1377.25
0,3,1,0,0,2,4,898.25
0,3,0,1,2,1,3,1402
0,3,1,0,0,2,2,1130
0,1,0,1,1,4,4,1219.5
0,3,1,1,1,2,5,126.25
0,1,0,3,1,4,4,737
0,0,1,3,0,2,3,257
1,3,1,3,0,1,3,188.75
0,3,1,1,1,1,5,944.25
0,0,0,1,1,1,3,136.5
0,0,1,3,1,3,3,1048.5
0,0,0,3,2,3,5,755
0,0,1,1,1,2,4,681.75
0,0,0,1,1,1,5,754.5
0,0,0,1,1,2,4,1061.75
0,1,1,3,1,4,3,880.25
0,1,0,1,2,2,5,157.75
0,0,1,0,2,2,4,1128
0,3,1,1,2,2,5,211.5
0,1,0,3,0,2,5,1341.25
0,3,0,0,1,3,3,964.5
0,1,0,0,1,2,2,1048.5
0,1,1,1,0,2,1,935.25
1,0,1,1,1,1,3,0
0,3,0,1,2,2,4,1127.5
0,0,0,3,0,2,3,1426.75
0,0,1,1,2,2,5,1143.5
0,3,0,0,0,2,2,850.5
0,0,0,3,0,1,4,308.25
0,1,0,3,1,3,3,62
0,3,0,3,1,1,3,227.5
0,0,0,1,1,2,3,836.5
0,1,0,0,2,3,3,743.75
0,1,0,1,0,1,2,1059.75
0,3,0,0,0,3,3,940
0,1,0,3,0,3,3,296.5
0,1,0,1,1,2,5,1442.5
0,3,0,3,0,2,4,226.75
0,3,0,3,1,3,3,884.25
0,1,1,3,0,2,3,1227
0,1,1,1,2,1,4,1073.75
0,1,0,3,0,2,4,208.25
0,1,0,1,0,2,4,293.75
0,0,0,1,2,1,3,1193
1,3,1,1,1,3,4,1009.5
0,1,0,1,1,3,3,1130.25
0,3,0,1,0,2,3,1014.25
0,1,0,1,1,2,5,1159.25
1,1,1,1,0,2,4,1065.5
0,3,1,1,1,3,4,1251.75
0,1,1,1,2,1,4,296.75
0,1,1,3,1,2,5,907.75
0,1,0,3,0,2,2,997.5
1,0,1,1,1,2,3,369.5
0,3,0,3,1,2,6,1213
0,0,0,0,1,2,2,1190
0,1,1,1,1,2,4,251.75
0,0,1,1,1,3,4,970.25
0,0,0,3,0,3,4,791
0,0,0,0,2,3,4,1135
0,1,0,0,2,2,5,926.75
0,0,1,0,0,2,3,1048.5
0,1,1,0,2,1,4,785.5
0,1,0,1,2,3,5,218
0,3,0,1,0,2,2,735
0,1,0,0,2,1,3,1029
0,0,1,3,0,3,3,966.5
0,0,0,1,1,3,3,169
0,3,0,0,2,1,5,1156
0,3,1,3,2,1,5,1321.5
0,0,1,3,0,1,2,1025
0,3,0,0,2,1,3,1349.25
0,0,1,1,2,1,3,637
0,3,0,1,1,3,4,1001.75
0,0,0,3,2,2,3,88.75
0,1,0,0,1,3,3,1022.5
0,0,0,1,0,1,5,1401.25
0,3,1,0,0,2,4,964.5
0,0,1,1,2,2,5,1322
0,3,1,3,0,1,3,713.75
0,1,1,1,1,2,4,236.25
0,3,0,3,1,3,3,1042.75
1,0,1,3,1,3,2,1114.25
0,1,1,1,2,2,3,1024.5
1,1,1,1,0,1,2,255.75
0,3,0,0,0,1,3,883.5
0,1,1,0,0,3,3,1698.5
0,3,1,0,2,1,1,666.5
0,1,0,0,2,1,4,1233.25
0,1,0,1,2,1,5,885.25
0,1,0,1,0,2,4,241.75
0,3,0,0,1,1,5,1186
0,0,0,1,0,2,2,719
0,0,1,0,0,1,3,1260
0,0,0,1,0,2,2,1286.25
0,0,0,1,1,2,3,207
0,1,1,1,1,1,3,1193.25
0,3,0,1,0,1,3,1140
0,1,0,0,2,2,5,973
0,3,0,0,2,1,4,990.25
0,3,1,0,1,2,3,828.5
0,3,1,3,2,2,4,1251.75
0,3,0,1,0,3,4,903
0,0,0,1,2,1,4,324.75
0,3,1,1,0,3,3,254.5
0,0,1,0,1,2,5,1180.75
0,1,0,1,2,2,3,111.75
0,1,0,1,0,1,4,1290.5
0,3,1,1,1,2,2,1054.25
0,0,1,1,0,2,3,1211.75
0,1,1,1,1,2,2,1218.25
0,3,0,0,0,1,2,165.25
0,0,0,1,1,1,2,1102
0,1,1,1,1,4,5,1117
0,0,1,0,1,2,3,1674.75
0,3,1,1,0,2,4,1160.75
0,3,0,1,2,2,4,1207
0,3,0,1,1,2,4,713.5
0,1,0,3,1,1,3,1069.25
0,0,0,0,1,1,4,1042.25
0,0,1,1,2,2,4,1759.25
0,1,0,1,2,3,4,1116.5
0,0,1,1,2,2,5,771.75
0,0,0,1,1,2,3,191.5
0,3,0,3,1,4,2,325.75
0,1,0,1,2,3,4,835.5
1,1,1,3,0,1,4,766.25
0,3,1,1,1,3,2,1060
0,1,0,1,1,2,5,594
0,3,1,3,2,2,4,1262
0,0,1,1,2,1,3,1170.75
0,0,0,0,0,1,3,1203.75
0,3,0,1,0,1,4,710.5
0,3,1,3,0,3,4,849.75
0,0,0,3,1,3,3,825.25
0,0,1,1,1,3,2,935.5
0,1,0,3,1,1,3,1206.75
0,1,0,0,1,2,3,983
0,0,0,0,1,2,4,1347.5
0,1,0,1,1,2,4,790
0,1,0,1,1,3,4,345
0,3,0,3,2,2,3,1087.75
0,1,0,1,0,2,5,335.25
0,0,0,1,0,4,2,960.25
0,0,0,1,1,1,3,833
0,3,0,1,2,2,3,1349.25
0,1,1,1,1,4,4,817.5
0,1,0,0,2,1,3,987.25
1,1,1,3,0,3,3,857
0,0,1,1,1,2,3,1276.5
0,0,1,1,0,3,4,1052.75
0,3,1,3,0,2,3,924.75
0,0,0,1,2,1,3,1034.25
0,1,1,1,2,3,4,1054.75
0,1,1,1,1,2,3,946.75
1,3,0,0,0,2,2,1339
0,3,1,0,2,3,5,1178.25
0,1,0,3,1,3,3,948.5
1,1,1,0,0,1,3,881.75
0,1,0,1,2,3,3,1076.5
0,3,1,3,2,2,3,1347.25
0,1,0,1,2,2,4,723.75
0,0,1,1,1,2,5,1081
1,3,0,3,0,2,3,1007
0,0,0,1,1,1,2,804.75
0,1,1,0,0,2,5,907.5
0,0,1,1,0,1,4,720.75
0,1,1,3,0,2,4,1172
0,1,1,1,1,3,5,1260.5
1,1,1,1,0,2,2,1018.25
0,0,0,1,1,3,5,988.25
0,3,0,0,1,1,4,1058.5
1,1,0,0,0,3,4,1338.5
0,1,0,3,1,2,4,1083
0,1,0,1,1,3,2,906.25
0,3,0,3,2,1,3,1124.75
0,0,1,1,2,1,5,941
0,0,0,0,1,1,6,781
0,3,1,1,1,2,4,1222
0,1,1,3,0,2,2,261.75
0,0,1,1,1,2,3,0
0,3,1,1,2,2,5,1600
0,0,1,3,2,4,2,1164.25
1,1,0,1,0,2,4,923.75
0,0,1,1,0,3,4,1365.5
0,0,1,1,0,1,3,994.5
0,1,0,1,2,2,4,1158.5
0,3,0,0,1,1,4,1200
0,1,0,3,1,2,1,1072.75
0,3,1,3,2,2,4,948.5
0,1,1,1,0,1,4,971.25
0,1,0,1,2,2,6,999.75
0,0,0,3,1,3,2,803
0,3,0,3,2,3,3,964.25
0,1,0,1,0,2,5,297
0,0,1,1,1,1,4,1164.75
0,1,1,3,0,2,2,1152.5
0,0,0,3,2,1,3,1014.25
0,3,1,0,2,1,3,1090
0,1,0,1,0,3,4,1247.75
1,3,0,0,0,3,5,984.75
0,1,1,3,0,2,6,1202
0,1,1,1,1,2,4,1172.5
0,3,0,1,2,2,5,237
0,3,1,1,1,1,4,239
0,0,1,0,0,1,4,1060.25
0,0,0,1,2,3,5,249.25
0,3,1,1,0,3,6,1171.25
0,0,1,1,1,1,5,412.5
0,3,1,0,2,1,3,1249.75
0,0,1,3,2,2,3,1201.25
0,3,0,1,2,2,3,1335.5
0,3,0,1,0,1,4,827.5
0,3,1,3,0,1,5,392.25
0,1,0,3,0,1,3,1018
0,0,0,1,0,3,3,218.25
0,3,0,3,2,1,4,1024.5
0,0,1,0,2,3,4,971.25
0,0,0,0,2,2,2,1036.25
0,3,1,1,1,2,2,1090.75
0,3,0,3,0,1,5,677
0,1,0,1,1,1,2,772
0,1,0,1,2,2,2,1119
0,0,1,1,2,1,2,1000.75
0,0,0,1,1,1,2,792.25
0,1,1,1,0,3,2,1285.25
1,0,1,3,1,2,5,244.25
0,0,0,1,1,3,1,837.25
1,0,1,3,1,2,5,1248.5
0,3,1,3,2,1,3,994.5
0,3,1,3,2,2,5,904.25
0,0,1,0,0,2,2,867.25
1,0,1,0,0,1,3,1408.25
0,3,1,1,0,2,5,947
0,0,1,3,2,3,3,717.5
0,3,1,1,1,3,5,744.75
0,1,0,1,2,1,4,1312.75
0,0,1,1,0,2,5,311.75
0,1,0,0,0,3,4,1242.25
0,3,1,1,0,2,2,1194
1,1,1,0,1,1,3,1019.5
0,1,0,3,1,2,3,978.25
0,1,0,1,0,2,2,859.25
0,3,1,1,2,1,6,985.75
0,0,0,1,1,1,3,720.25
0,0,0,3,2,2,2,1094.5
0,1,1,3,0,2,1,854.75
0,1,1,3,2,1,2,645.75
0,1,1,3,2,3,2,912.75
0,0,1,1,0,3,3,1080.5
0,1,0,1,1,3,5,198
0,3,1,0,2,1,3,1051.25
0,1,1,1,0,1,3,235.5
0,3,1,1,0,2,3,685.25
0,3,0,0,1,1,3,1244.25
0,0,1,1,1,1,2,1136.75
0,1,1,1,2,1,4,1235.25
0,0,1,0,0,2,5,274.5
0,1,1,1,0,2,4,1173.5
0,1,0,1,0,1,3,1196
0,3,1,0,2,1,4,604.75
0,0,1,1,1,1,3,1252.5
0,1,0,3,0,3,4,965
0,0,1,3,0,3,4,1070.25
0,0,0,1,2,2,2,848.25
1,1,0,0,0,2,3,1321.5
0,1,1,0,2,2,4,1059
0,3,1,1,2,2,5,926
0,0,0,1,1,1,3,888.25
0,1,0,3,0,2,2,1208.5
0,1,0,3,2,3,5,1215.25
0,3,1,1,0,1,3,1099.25
0,1,1,3,2,2,4,725.25
0,3,1,3,2,2,4,1157.75
0,1,0,0,2,3,3,820.25
0,3,0,1,1,3,3,1170
0,1,0,3,0,2,3,1299.75
0,1,1,1,0,2,4,815.75
0,0,0,0,2,4,2,239
0,1,1,0,2,2,2,1306.5
0,1,0,3,2,1,2,1715
0,3,1,1,2,2,4,1080
0,3,0,1,1,2,3,1175.25
0,1,1,0,0,2,4,966.75
0,1,1,1,1,2,3,204.25
0,1,0,3,1,2,3,955.5
0,3,0,1,0,1,4,712
0,3,1,1,0,2,3,1768.75
0,0,1,1,2,3,3,1282
0,0,1,1,2,3,3,711
0,0,1,3,2,1,4,1266.25
0,1,1,1,0,1,3,1443.25
0,3,1,3,0,3,1,269.75
0,1,1,1,0,3,3,766.75
0,0,0,1,0,1,2,1089
0,1,1,3,0,2,3,972
0,1,1,1,0,3,3,963.75
0,0,0,1,1,2,5,964.25
